tipo,id,size_kb,truncado,falta_seccion,llm_bloqueado,sin_citas,todos_cero,cells_dash_pct
resguardo,10093,1.6,0,0,0,0,1,0
resguardo,10094,1.6,0,0,0,0,1,0
resguardo,10095,1.6,0,0,0,0,1,0
resguardo,10096,1.6,0,0,0,0,1,0
resguardo,10097,1.6,0,0,0,0,1,0
resguardo,10098,1.6,0,0,0,0,1,0
resguardo,10099,1.6,0,0,0,0,1,0
resguardo,10100,1.6,0,0,0,0,1,0
resguardo,10101,1.6,0,0,0,0,1,0
resguardo,10102,1.6,0,0,0,0,1,0
resguardo,10103,1.6,0,0,0,0,1,0
resguardo,10104,1.6,0,0,0,0,1,0
resguardo,10105,1.6,0,0,0,0,1,0
resguardo,10106,1.6,0,0,0,0,1,0
resguardo,10107,1.6,0,0,0,0,1,0
resguardo,10108,1.6,0,0,0,0,1,0
resguardo,10109,1.6,0,0,0,0,1,0
resguardo,10110,1.6,0,0,0,0,1,0
resguardo,10111,1.6,0,0,0,0,1,0
resguardo,10112,1.6,0,0,0,0,1,0
resguardo,10113,1.6,0,0,0,0,1,0
resguardo,10114,1.6,0,0,0,0,1,0
resguardo,10115,1.6,0,0,0,0,1,0
resguardo,10116,1.6,0,0,0,0,1,0
resguardo,10117,1.6,0,0,0,0,1,0
resguardo,10118,1.6,0,0,0,0,1,0
resguardo,10119,1.6,0,0,0,0,1,0
resguardo,10120,1.6,0,0,0,0,1,0
resguardo,10121,1.6,0,0,0,0,1,0
resguardo,10122,1.6,0,0,0,0,1,0
resguardo,10123,1.6,0,0,0,0,1,0
resguardo,10124,1.6,0,0,0,0,1,0
resguardo,10125,1.6,0,0,0,0,1,0
resguardo,10126,1.6,0,0,0,0,1,0
resguardo,10127,1.6,0,0,0,0,1,0
resguardo,10128,1.6,0,0,0,0,1,0
resguardo,10129,1.6,0,0,0,0,1,0
resguardo,10130,1.6,0,0,0,0,1,0
resguardo,10131,1.6,0,0,0,0,1,0
resguardo,10132,1.6,0,0,0,0,1,0
resguardo,10133,1.6,0,0,0,0,1,0
resguardo,10134,1.6,0,0,0,0,1,0
resguardo,10135,1.6,0,0,0,0,1,0
resguardo,10136,1.6,0,0,0,0,1,0
resguardo,10137,1.6,0,0,0,0,1,0
resguardo,10138,1.7,0,0,0,0,1,0
resguardo,10139,1.6,0,0,0,0,1,0
resguardo,10140,1.6,0,0,0,0,1,0
resguardo,10141,1.6,0,0,0,0,1,0
resguardo,10142,1.6,0,0,0,0,1,0
resguardo,10143,1.6,0,0,0,0,1,0
resguardo,10144,1.6,0,0,0,0,1,0
resguardo,10145,1.6,0,0,0,0,1,0
resguardo,10146,1.6,0,0,0,0,1,0
resguardo,10147,1.6,0,0,0,0,1,0
resguardo,10148,1.6,0,0,0,0,1,0
resguardo,10149,1.6,0,0,0,0,1,0
resguardo,10150,1.6,0,0,0,0,1,0
resguardo,10151,1.6,0,0,0,0,1,0
resguardo,10152,1.6,0,0,0,0,1,0
resguardo,10153,1.6,0,0,0,0,1,0
resguardo,10154,1.6,0,0,0,0,1,0
resguardo,10155,1.6,0,0,0,0,1,0
resguardo,10156,1.6,0,0,0,0,1,0
resguardo,10157,1.6,0,0,0,0,1,0
resguardo,10158,1.6,0,0,0,0,1,0
resguardo,10159,1.6,0,0,0,0,1,0
resguardo,10160,1.6,0,0,0,0,1,0
resguardo,10161,1.6,0,0,0,0,1,0
resguardo,10162,1.6,0,0,0,0,1,0
resguardo,10163,1.6,0,0,0,0,1,0
resguardo,10164,1.6,0,0,0,0,1,0
resguardo,10165,1.6,0,0,0,0,1,0
resguardo,10166,1.6,0,0,0,0,1,0
resguardo,10167,1.6,0,0,0,0,1,0
resguardo,10168,1.6,0,0,0,0,1,0
resguardo,10169,1.6,0,0,0,0,1,0
resguardo,10170,1.6,0,0,0,0,1,0
resguardo,10171,1.6,0,0,0,0,1,0
resguardo,10172,1.6,0,0,0,0,1,0
resguardo,10173,1.6,0,0,0,0,1,0
resguardo,10174,1.6,0,0,0,0,1,0
resguardo,10175,1.6,0,0,0,0,1,0
resguardo,10176,1.6,0,0,0,0,1,0
resguardo,10177,1.6,0,0,0,0,1,0
resguardo,10178,1.6,0,0,0,0,1,0
resguardo,10179,1.6,0,0,0,0,1,0
resguardo,10180,1.6,0,0,0,0,1,0
resguardo,10181,1.6,0,0,0,0,1,0
resguardo,10182,1.6,0,0,0,0,1,0
resguardo,10183,1.6,0,0,0,0,1,0
resguardo,10184,1.6,0,0,0,0,1,0
resguardo,10185,1.6,0,0,0,0,1,0
resguardo,10186,1.6,0,0,0,0,1,0
resguardo,10187,1.6,0,0,0,0,1,0
resguardo,10188,1.6,0,0,0,0,1,0
resguardo,10189,1.6,0,0,0,0,1,0
resguardo,10190,1.6,0,0,0,0,1,0
resguardo,10191,1.6,0,0,0,0,1,0
resguardo,10192,1.6,0,0,0,0,1,0
resguardo,10193,1.6,0,0,0,0,1,0
resguardo,10194,1.6,0,0,0,0,1,0
resguardo,10195,1.6,0,0,0,0,1,0
resguardo,10196,1.6,0,0,0,0,1,0
resguardo,10197,1.6,0,0,0,0,1,0
resguardo,10198,1.6,0,0,0,0,1,0
resguardo,10199,1.6,0,0,0,0,1,0
resguardo,10200,1.6,0,0,0,0,1,0
resguardo,10201,1.6,0,0,0,0,1,0
resguardo,10202,1.6,0,0,0,0,1,0
resguardo,10203,1.6,0,0,0,0,1,0
resguardo,10204,1.6,0,0,0,0,1,0
resguardo,10205,1.6,0,0,0,0,1,0
resguardo,10206,1.6,0,0,0,0,1,0
resguardo,10207,1.6,0,0,0,0,1,0
resguardo,10209,1.6,0,0,0,0,1,0
resguardo,10210,1.6,0,0,0,0,1,0
resguardo,10211,1.6,0,0,0,0,1,0
resguardo,10212,1.6,0,0,0,0,1,0
resguardo,10213,1.6,0,0,0,0,1,0
resguardo,10214,1.6,0,0,0,0,1,0
resguardo,10215,1.6,0,0,0,0,1,0
resguardo,10216,1.6,0,0,0,0,1,0
resguardo,10217,1.6,0,0,0,0,1,0
resguardo,10218,1.6,0,0,0,0,1,0
resguardo,10219,1.6,0,0,0,0,1,0
resguardo,10220,1.6,0,0,0,0,1,0
resguardo,10221,1.6,0,0,0,0,1,0
resguardo,10222,1.6,0,0,0,0,1,0
resguardo,10223,1.6,0,0,0,0,1,0
resguardo,10224,1.6,0,0,0,0,1,0
resguardo,10225,1.6,0,0,0,0,1,0
resguardo,10226,1.6,0,0,0,0,1,0
resguardo,10227,1.6,0,0,0,0,1,0
resguardo,10228,1.6,0,0,0,0,1,0
resguardo,10229,1.6,0,0,0,0,1,0
resguardo,10230,1.6,0,0,0,0,1,0
resguardo,10231,1.6,0,0,0,0,1,0
resguardo,10232,1.6,0,0,0,0,1,0
resguardo,10233,1.6,0,0,0,0,1,0
resguardo,10234,1.6,0,0,0,0,1,0
resguardo,10235,1.6,0,0,0,0,1,0
resguardo,10236,1.6,0,0,0,0,1,0
resguardo,10237,1.6,0,0,0,0,1,0
resguardo,10238,1.6,0,0,0,0,1,0
resguardo,10239,1.6,0,0,0,0,1,0
resguardo,10240,1.6,0,0,0,0,1,0
resguardo,10241,1.6,0,0,0,0,1,0
resguardo,10242,1.7,0,0,0,0,1,0
resguardo,10243,1.6,0,0,0,0,1,0
resguardo,10244,1.6,0,0,0,0,1,0
resguardo,10245,1.6,0,0,0,0,1,0
resguardo,10246,1.6,0,0,0,0,1,0
resguardo,10247,1.6,0,0,0,0,1,0
resguardo,10248,1.6,0,0,0,0,1,0
resguardo,10249,1.6,0,0,0,0,1,0
resguardo,10250,1.6,0,0,0,0,1,0
resguardo,10251,1.6,0,0,0,0,1,0
resguardo,10252,1.6,0,0,0,0,1,0
resguardo,10253,1.6,0,0,0,0,1,0
resguardo,10254,1.6,0,0,0,0,1,0
resguardo,10255,1.6,0,0,0,0,1,0
resguardo,10256,1.6,0,0,0,0,1,0
resguardo,10257,1.6,0,0,0,0,1,0
resguardo,10258,1.6,0,0,0,0,1,0
resguardo,10259,1.6,0,0,0,0,1,0
resguardo,10260,1.6,0,0,0,0,1,0
resguardo,10261,1.6,0,0,0,0,1,0
resguardo,10262,1.6,0,0,0,0,1,0
resguardo,10263,1.6,0,0,0,0,1,0
resguardo,10264,1.6,0,0,0,0,1,0
resguardo,10265,1.6,0,0,0,0,1,0
resguardo,10266,1.6,0,0,0,0,1,0
resguardo,10267,1.7,0,0,0,0,1,0
resguardo,10268,1.6,0,0,0,0,1,0
resguardo,10269,1.6,0,0,0,0,1,0
resguardo,10270,1.6,0,0,0,0,1,0
resguardo,10271,1.6,0,0,0,0,1,0
resguardo,10272,1.6,0,0,0,0,1,0
resguardo,10273,1.6,0,0,0,0,1,0
resguardo,10274,1.6,0,0,0,0,1,0
resguardo,10275,1.6,0,0,0,0,1,0
resguardo,10276,1.7,0,0,0,0,1,0
resguardo,10277,1.6,0,0,0,0,1,0
resguardo,10278,1.6,0,0,0,0,1,0
resguardo,10279,1.6,0,0,0,0,1,0
resguardo,10280,1.6,0,0,0,0,1,0
resguardo,10281,1.6,0,0,0,0,1,0
resguardo,10282,1.6,0,0,0,0,1,0
resguardo,10283,1.6,0,0,0,0,1,0
resguardo,10284,1.6,0,0,0,0,1,0
resguardo,10285,1.6,0,0,0,0,1,0
resguardo,10286,1.6,0,0,0,0,1,0
resguardo,10287,1.6,0,0,0,0,1,0
resguardo,10288,1.6,0,0,0,0,1,0
resguardo,10289,1.6,0,0,0,0,1,0
resguardo,10290,1.6,0,0,0,0,1,0
resguardo,10291,1.6,0,0,0,0,1,0
resguardo,10292,1.6,0,0,0,0,1,0
resguardo,10293,1.6,0,0,0,0,1,0
resguardo,10294,1.6,0,0,0,0,1,0
resguardo,10295,1.6,0,0,0,0,1,0
resguardo,10296,1.6,0,0,0,0,1,0
resguardo,10297,1.6,0,0,0,0,1,0
resguardo,10298,1.6,0,0,0,0,1,0
resguardo,10299,1.6,0,0,0,0,1,0
resguardo,10300,1.6,0,0,0,0,1,0
resguardo,10301,1.6,0,0,0,0,1,0
resguardo,10302,1.6,0,0,0,0,1,0
resguardo,10303,1.6,0,0,0,0,1,0
resguardo,10304,1.6,0,0,0,0,1,0
resguardo,10305,1.6,0,0,0,0,1,0
resguardo,10306,1.6,0,0,0,0,1,0
resguardo,10307,1.6,0,0,0,0,1,0
resguardo,10308,1.6,0,0,0,0,1,0
resguardo,10309,1.6,0,0,0,0,1,0
resguardo,10310,1.6,0,0,0,0,1,0
resguardo,10311,1.6,0,0,0,0,1,0
resguardo,10312,1.6,0,0,0,0,1,0
resguardo,10313,1.6,0,0,0,0,1,0
resguardo,10314,1.6,0,0,0,0,1,0
resguardo,10315,1.6,0,0,0,0,1,0
resguardo,10316,1.6,0,0,0,0,1,0
resguardo,10317,1.6,0,0,0,0,1,0
resguardo,10318,1.6,0,0,0,0,1,0
resguardo,10319,1.6,0,0,0,0,1,0
resguardo,10320,1.6,0,0,0,0,1,0
resguardo,10321,1.6,0,0,0,0,1,0
resguardo,10322,1.6,0,0,0,0,1,0
resguardo,10323,1.6,0,0,0,0,1,0
resguardo,10324,1.6,0,0,0,0,1,0
resguardo,10325,1.6,0,0,0,0,1,0
resguardo,10326,1.6,0,0,0,0,1,0
resguardo,10327,1.7,0,0,0,0,1,0
resguardo,10328,1.6,0,0,0,0,1,0
resguardo,10329,1.6,0,0,0,0,1,0
resguardo,10330,1.6,0,0,0,0,1,0
resguardo,10331,1.6,0,0,0,0,1,0
resguardo,10332,1.6,0,0,0,0,1,0
resguardo,10333,1.7,0,0,0,0,1,0
resguardo,10334,1.6,0,0,0,0,1,0
resguardo,10335,1.6,0,0,0,0,1,0
resguardo,10336,1.7,0,0,0,0,1,0
resguardo,10337,1.6,0,0,0,0,1,0
resguardo,10338,1.6,0,0,0,0,1,0
resguardo,10339,1.6,0,0,0,0,1,0
resguardo,10340,1.7,0,0,0,0,1,0
resguardo,10341,1.6,0,0,0,0,1,0
resguardo,10342,1.6,0,0,0,0,1,0
resguardo,10343,1.6,0,0,0,0,1,0
resguardo,10344,1.7,0,0,0,0,1,0
resguardo,10345,1.6,0,0,0,0,1,0
resguardo,10346,1.6,0,0,0,0,1,0
resguardo,10347,1.6,0,0,0,0,1,0
resguardo,10348,1.6,0,0,0,0,1,0
resguardo,10349,1.6,0,0,0,0,1,0
resguardo,10350,1.6,0,0,0,0,1,0
resguardo,10351,1.6,0,0,0,0,1,0
resguardo,10352,1.6,0,0,0,0,1,0
resguardo,10353,1.6,0,0,0,0,1,0
resguardo,10354,1.6,0,0,0,0,1,0
resguardo,10355,1.6,0,0,0,0,1,0
resguardo,10356,1.6,0,0,0,0,1,0
resguardo,10357,1.6,0,0,0,0,1,0
resguardo,10358,1.6,0,0,0,0,1,0
resguardo,10359,1.6,0,0,0,0,1,0
resguardo,10360,1.6,0,0,0,0,1,0
resguardo,10361,1.6,0,0,0,0,1,0
resguardo,10362,1.6,0,0,0,0,1,0
resguardo,10363,1.6,0,0,0,0,1,0
resguardo,10364,1.7,0,0,0,0,1,0
resguardo,10365,1.6,0,0,0,0,1,0
resguardo,10366,1.6,0,0,0,0,1,0
resguardo,10367,1.6,0,0,0,0,1,0
resguardo,10368,1.6,0,0,0,0,1,0
resguardo,10369,1.6,0,0,0,0,1,0
resguardo,10370,1.6,0,0,0,0,1,0
resguardo,10371,1.6,0,0,0,0,1,0
resguardo,10372,1.6,0,0,0,0,1,0
resguardo,10373,1.6,0,0,0,0,1,0
resguardo,10374,1.6,0,0,0,0,1,0
resguardo,10375,1.6,0,0,0,0,1,0
resguardo,10376,1.6,0,0,0,0,1,0
resguardo,10377,1.6,0,0,0,0,1,0
resguardo,10378,1.6,0,0,0,0,1,0
resguardo,10379,1.6,0,0,0,0,1,0
resguardo,10380,1.6,0,0,0,0,1,0
resguardo,10381,1.6,0,0,0,0,1,0
resguardo,10382,1.6,0,0,0,0,1,0
resguardo,10383,1.6,0,0,0,0,1,0
resguardo,10384,1.7,0,0,0,0,1,0
resguardo,10385,1.6,0,0,0,0,1,0
resguardo,10386,1.6,0,0,0,0,1,0
resguardo,10387,1.6,0,0,0,0,1,0
resguardo,10388,1.6,0,0,0,0,1,0
resguardo,10389,1.6,0,0,0,0,1,0
resguardo,10390,1.6,0,0,0,0,1,0
resguardo,10391,1.6,0,0,0,0,1,0
resguardo,10393,1.6,0,0,0,0,1,0
resguardo,10394,1.6,0,0,0,0,1,0
resguardo,10397,1.6,0,0,0,0,1,0
resguardo,10398,1.6,0,0,0,0,1,0
resguardo,10399,1.6,0,0,0,0,1,0
resguardo,10400,1.6,0,0,0,0,1,0
resguardo,10401,1.6,0,0,0,0,1,0
resguardo,10402,1.6,0,0,0,0,1,0
resguardo,10403,1.6,0,0,0,0,1,0
resguardo,10404,1.6,0,0,0,0,1,0
resguardo,10405,1.6,0,0,0,0,1,0
resguardo,10406,1.6,0,0,0,0,1,0
resguardo,10407,1.6,0,0,0,0,1,0
resguardo,10408,1.6,0,0,0,0,1,0
resguardo,10409,1.6,0,0,0,0,1,0
resguardo,10410,1.6,0,0,0,0,1,0
resguardo,10411,1.6,0,0,0,0,1,0
resguardo,10412,1.7,0,0,0,0,1,0
resguardo,10413,1.7,0,0,0,0,1,0
resguardo,10414,1.6,0,0,0,0,1,0
resguardo,10415,1.6,0,0,0,0,1,0
resguardo,10416,1.6,0,0,0,0,1,0
resguardo,10417,1.6,0,0,0,0,1,0
resguardo,10418,1.6,0,0,0,0,1,0
resguardo,10419,1.6,0,0,0,0,1,0
resguardo,10420,1.6,0,0,0,0,1,0
resguardo,10421,1.6,0,0,0,0,1,0
resguardo,10422,1.6,0,0,0,0,1,0
resguardo,10423,1.6,0,0,0,0,1,0
resguardo,10424,1.6,0,0,0,0,1,0
resguardo,10425,1.6,0,0,0,0,1,0
resguardo,10426,1.6,0,0,0,0,1,0
resguardo,10427,1.6,0,0,0,0,1,0
resguardo,10428,1.6,0,0,0,0,1,0
resguardo,10429,1.6,0,0,0,0,1,0
resguardo,10430,1.6,0,0,0,0,1,0
resguardo,10431,1.6,0,0,0,0,1,0
resguardo,10432,1.6,0,0,0,0,1,0
resguardo,10433,1.6,0,0,0,0,1,0
resguardo,10434,1.6,0,0,0,0,1,0
resguardo,10435,1.6,0,0,0,0,1,0
resguardo,10436,1.6,0,0,0,0,1,0
resguardo,10437,1.6,0,0,0,0,1,0
resguardo,10438,1.6,0,0,0,0,1,0
resguardo,10439,1.6,0,0,0,0,1,0
resguardo,10440,1.6,0,0,0,0,1,0
resguardo,10441,1.6,0,0,0,0,1,0
resguardo,10442,1.6,0,0,0,0,1,0
resguardo,10443,1.6,0,0,0,0,1,0
resguardo,10444,1.6,0,0,0,0,1,0
resguardo,10445,1.6,0,0,0,0,1,0
resguardo,10446,1.6,0,0,0,0,1,0
resguardo,10447,1.6,0,0,0,0,1,0
resguardo,10448,1.6,0,0,0,0,1,0
resguardo,10449,1.6,0,0,0,0,1,0
resguardo,10450,1.6,0,0,0,0,1,0
resguardo,10451,1.6,0,0,0,0,1,0
resguardo,10452,1.6,0,0,0,0,1,0
resguardo,10453,1.6,0,0,0,0,1,0
resguardo,10454,1.6,0,0,0,0,1,0
resguardo,10455,1.6,0,0,0,0,1,0
resguardo,10456,1.6,0,0,0,0,1,0
resguardo,10457,1.6,0,0,0,0,1,0
resguardo,10458,1.6,0,0,0,0,1,0
resguardo,10459,1.6,0,0,0,0,1,0
resguardo,10460,1.6,0,0,0,0,1,0
resguardo,10461,1.6,0,0,0,0,1,0
resguardo,10462,1.6,0,0,0,0,1,0
resguardo,10463,1.7,0,0,0,0,1,0
resguardo,10464,1.6,0,0,0,0,1,0
resguardo,10465,1.6,0,0,0,0,1,0
resguardo,10466,1.6,0,0,0,0,1,0
resguardo,10467,1.6,0,0,0,0,1,0
resguardo,10468,1.6,0,0,0,0,1,0
resguardo,10469,1.6,0,0,0,0,1,0
resguardo,10470,1.6,0,0,0,0,1,0
resguardo,10471,1.6,0,0,0,0,1,0
resguardo,10472,1.6,0,0,0,0,1,0
resguardo,10473,1.6,0,0,0,0,1,0
resguardo,10474,1.6,0,0,0,0,1,0
resguardo,10475,1.6,0,0,0,0,1,0
resguardo,10476,1.6,0,0,0,0,1,0
resguardo,10477,1.6,0,0,0,0,1,0
resguardo,10478,1.6,0,0,0,0,1,0
resguardo,10479,1.6,0,0,0,0,1,0
resguardo,10480,1.6,0,0,0,0,1,0
resguardo,10481,1.6,0,0,0,0,1,0
resguardo,10482,1.6,0,0,0,0,1,0
resguardo,10483,1.6,0,0,0,0,1,0
resguardo,10484,1.6,0,0,0,0,1,0
resguardo,10485,1.6,0,0,0,0,1,0
resguardo,10486,1.6,0,0,0,0,1,0
resguardo,10487,1.6,0,0,0,0,1,0
resguardo,10488,1.6,0,0,0,0,1,0
resguardo,10489,1.6,0,0,0,0,1,0
resguardo,10490,1.6,0,0,0,0,1,0
resguardo,10491,1.6,0,0,0,0,1,0
resguardo,10492,1.6,0,0,0,0,1,0
resguardo,10493,1.6,0,0,0,0,1,0
resguardo,10494,1.6,0,0,0,0,1,0
resguardo,10495,1.6,0,0,0,0,1,0
resguardo,10496,1.6,0,0,0,0,1,0
resguardo,10497,1.6,0,0,0,0,1,0
resguardo,10498,1.7,0,0,0,0,1,0
resguardo,10499,1.6,0,0,0,0,1,0
resguardo,10500,1.6,0,0,0,0,1,0
resguardo,10501,1.6,0,0,0,0,1,0
resguardo,10502,1.6,0,0,0,0,1,0
resguardo,10503,1.6,0,0,0,0,1,0
resguardo,10504,1.6,0,0,0,0,1,0
resguardo,10505,1.6,0,0,0,0,1,0
resguardo,10506,1.6,0,0,0,0,1,0
resguardo,10507,1.6,0,0,0,0,1,0
resguardo,10508,1.6,0,0,0,0,1,0
resguardo,10509,1.6,0,0,0,0,1,0
resguardo,10510,1.6,0,0,0,0,1,0
resguardo,10511,1.6,0,0,0,0,1,0
resguardo,10512,1.6,0,0,0,0,1,0
resguardo,10513,1.7,0,0,0,0,1,0
resguardo,10514,1.6,0,0,0,0,1,0
resguardo,10515,1.6,0,0,0,0,1,0
resguardo,10516,1.6,0,0,0,0,1,0
resguardo,10517,1.6,0,0,0,0,1,0
resguardo,10518,1.6,0,0,0,0,1,0
resguardo,10519,1.6,0,0,0,0,1,0
resguardo,10520,1.6,0,0,0,0,1,0
resguardo,10521,1.6,0,0,0,0,1,0
resguardo,10522,1.6,0,0,0,0,1,0
resguardo,10523,1.6,0,0,0,0,1,0
resguardo,10524,1.6,0,0,0,0,1,0
resguardo,10525,1.6,0,0,0,0,1,0
resguardo,10526,1.6,0,0,0,0,1,0
resguardo,10527,1.6,0,0,0,0,1,0
resguardo,10528,1.6,0,0,0,0,1,0
resguardo,10529,1.6,0,0,0,0,1,0
resguardo,10530,1.6,0,0,0,0,1,0
resguardo,10531,1.6,0,0,0,0,1,0
resguardo,10532,1.6,0,0,0,0,1,0
resguardo,10533,1.6,0,0,0,0,1,0
resguardo,10534,1.6,0,0,0,0,1,0
resguardo,10535,1.6,0,0,0,0,1,0
resguardo,10536,1.6,0,0,0,0,1,0
resguardo,10537,1.6,0,0,0,0,1,0
resguardo,10538,1.6,0,0,0,0,1,0
resguardo,10539,1.6,0,0,0,0,1,0
resguardo,10540,1.6,0,0,0,0,1,0
resguardo,10541,1.6,0,0,0,0,1,0
resguardo,10542,1.7,0,0,0,0,1,0
resguardo,10543,1.6,0,0,0,0,1,0
resguardo,10544,1.6,0,0,0,0,1,0
resguardo,10545,1.6,0,0,0,0,1,0
resguardo,10546,1.6,0,0,0,0,1,0
resguardo,10547,1.6,0,0,0,0,1,0
resguardo,10548,1.6,0,0,0,0,1,0
resguardo,10549,1.6,0,0,0,0,1,0
resguardo,10550,1.6,0,0,0,0,1,0
resguardo,10551,1.6,0,0,0,0,1,0
resguardo,10552,1.6,0,0,0,0,1,0
resguardo,10553,1.6,0,0,0,0,1,0
resguardo,10554,1.6,0,0,0,0,1,0
resguardo,10555,1.6,0,0,0,0,1,0
resguardo,10556,1.6,0,0,0,0,1,0
resguardo,10557,1.6,0,0,0,0,1,0
resguardo,10558,1.6,0,0,0,0,1,0
resguardo,10559,1.6,0,0,0,0,1,0
resguardo,10560,1.6,0,0,0,0,1,0
resguardo,10561,1.6,0,0,0,0,1,0
resguardo,10562,1.6,0,0,0,0,1,0
resguardo,10563,1.6,0,0,0,0,1,0
resguardo,10564,1.6,0,0,0,0,1,0
resguardo,10565,1.6,0,0,0,0,1,0
resguardo,10567,1.6,0,0,0,0,1,0
resguardo,10568,1.6,0,0,0,0,1,0
resguardo,10569,1.6,0,0,0,0,1,0
resguardo,10570,1.6,0,0,0,0,1,0
resguardo,10571,1.6,0,0,0,0,1,0
resguardo,10572,1.6,0,0,0,0,1,0
resguardo,10573,1.6,0,0,0,0,1,0
resguardo,10574,1.6,0,0,0,0,1,0
resguardo,10575,1.6,0,0,0,0,1,0
resguardo,10576,1.6,0,0,0,0,1,0
resguardo,10577,1.6,0,0,0,0,1,0
resguardo,10578,1.6,0,0,0,0,1,0
resguardo,10579,1.6,0,0,0,0,1,0
resguardo,10580,1.6,0,0,0,0,1,0
resguardo,10581,1.6,0,0,0,0,1,0
resguardo,10582,1.6,0,0,0,0,1,0
resguardo,10583,1.6,0,0,0,0,1,0
resguardo,10584,1.6,0,0,0,0,1,0
resguardo,10585,1.6,0,0,0,0,1,0
resguardo,10586,1.6,0,0,0,0,1,0
resguardo,10587,1.6,0,0,0,0,1,0
resguardo,10588,1.6,0,0,0,0,1,0
resguardo,10589,1.6,0,0,0,0,1,0
resguardo,10590,1.6,0,0,0,0,1,0
resguardo,10591,1.6,0,0,0,0,1,0
resguardo,10592,1.6,0,0,0,0,1,0
resguardo,10593,1.6,0,0,0,0,1,0
resguardo,10594,1.6,0,0,0,0,1,0
resguardo,10595,1.6,0,0,0,0,1,0
resguardo,10596,1.6,0,0,0,0,1,0
resguardo,10597,1.6,0,0,0,0,1,0
resguardo,10598,1.6,0,0,0,0,1,0
resguardo,10599,1.6,0,0,0,0,1,0
resguardo,10600,1.6,0,0,0,0,1,0
resguardo,10601,1.6,0,0,0,0,1,0
resguardo,10602,1.6,0,0,0,0,1,0
resguardo,10603,1.6,0,0,0,0,1,0
resguardo,10604,1.6,0,0,0,0,1,0
resguardo,10605,1.7,0,0,0,0,1,0
resguardo,10606,1.6,0,0,0,0,1,0
resguardo,10607,1.6,0,0,0,0,1,0
resguardo,10608,1.6,0,0,0,0,1,0
resguardo,10609,1.6,0,0,0,0,1,0
resguardo,10610,1.6,0,0,0,0,1,0
resguardo,10611,1.6,0,0,0,0,1,0
resguardo,10612,1.6,0,0,0,0,1,0
resguardo,10613,1.6,0,0,0,0,1,0
resguardo,10614,1.6,0,0,0,0,1,0
resguardo,10615,1.6,0,0,0,0,1,0
resguardo,10616,1.6,0,0,0,0,1,0
resguardo,10617,1.6,0,0,0,0,1,0
resguardo,10618,1.6,0,0,0,0,1,0
resguardo,10619,1.6,0,0,0,0,1,0
resguardo,10620,1.6,0,0,0,0,1,0
resguardo,10621,1.6,0,0,0,0,1,0
resguardo,10622,1.6,0,0,0,0,1,0
resguardo,10623,1.7,0,0,0,0,1,0
resguardo,10624,1.6,0,0,0,0,1,0
resguardo,10625,1.6,0,0,0,0,1,0
resguardo,10626,1.6,0,0,0,0,1,0
resguardo,10627,1.6,0,0,0,0,1,0
resguardo,10628,1.6,0,0,0,0,1,0
resguardo,10629,1.6,0,0,0,0,1,0
resguardo,10630,1.6,0,0,0,0,1,0
resguardo,10631,1.6,0,0,0,0,1,0
resguardo,10632,1.6,0,0,0,0,1,0
resguardo,10633,1.6,0,0,0,0,1,0
resguardo,10634,1.6,0,0,0,0,1,0
resguardo,10635,1.6,0,0,0,0,1,0
resguardo,10636,1.6,0,0,0,0,1,0
resguardo,10637,1.6,0,0,0,0,1,0
resguardo,10638,1.6,0,0,0,0,1,0
resguardo,10639,1.6,0,0,0,0,1,0
resguardo,10640,1.6,0,0,0,0,1,0
resguardo,10641,1.6,0,0,0,0,1,0
resguardo,10642,1.6,0,0,0,0,1,0
resguardo,10643,1.6,0,0,0,0,1,0
resguardo,10644,1.6,0,0,0,0,1,0
resguardo,10645,1.6,0,0,0,0,1,0
resguardo,10646,1.6,0,0,0,0,1,0
resguardo,10647,1.6,0,0,0,0,1,0
resguardo,10648,1.6,0,0,0,0,1,0
resguardo,10649,1.6,0,0,0,0,1,0
resguardo,10650,1.6,0,0,0,0,1,0
resguardo,10651,1.6,0,0,0,0,1,0
resguardo,10652,1.6,0,0,0,0,1,0
resguardo,10653,1.6,0,0,0,0,1,0
resguardo,10654,1.6,0,0,0,0,1,0
resguardo,10655,1.6,0,0,0,0,1,0
resguardo,10656,1.6,0,0,0,0,1,0
resguardo,10657,1.6,0,0,0,0,1,0
resguardo,10658,1.6,0,0,0,0,1,0
resguardo,10659,1.6,0,0,0,0,1,0
resguardo,10660,1.6,0,0,0,0,1,0
resguardo,10661,1.6,0,0,0,0,1,0
resguardo,10662,1.6,0,0,0,0,1,0
resguardo,10663,1.6,0,0,0,0,1,0
resguardo,10664,1.6,0,0,0,0,1,0
resguardo,10665,1.6,0,0,0,0,1,0
resguardo,10666,1.6,0,0,0,0,1,0
resguardo,10667,1.6,0,0,0,0,1,0
resguardo,10668,1.6,0,0,0,0,1,0
resguardo,10669,1.6,0,0,0,0,1,0
resguardo,10670,1.6,0,0,0,0,1,0
resguardo,10671,1.6,0,0,0,0,1,0
resguardo,10672,1.6,0,0,0,0,1,0
resguardo,10673,1.6,0,0,0,0,1,0
resguardo,10674,1.6,0,0,0,0,1,0
resguardo,10675,1.6,0,0,0,0,1,0
resguardo,10676,1.6,0,0,0,0,1,0
resguardo,10677,1.6,0,0,0,0,1,0
resguardo,10678,1.6,0,0,0,0,1,0
